home_rank_id,away_rank_id,season,month,dayofweek,home_defense,home_midfield,home_attack,away_defense,away_midfield,away_attack,is_cup_game,attendance,lineup_goals_diff,lineup_assists_diff,lineup_yellow_diff,lineup_red_diff,pos_diff,lineup_age_diff,lineup_market_value_diff,result_num,home_draw_rate_5,away_draw_rate_5,rank_diff_abs,rank_closeness,home_win_rate_5,country_France,country_Germany,country_Italy,country_Netherlands,country_Portugal,country_Spain,country_Türkiye,country_europa,type_domestic_league,type_international_cup,type_other,round_knockout,round_league,round_rounds
359,119,2015,9,3,4,2,4,4,4,2,1,9.511407464038086,-3.1428571428571432,-2.238095238095238,-2.857142857142857,0.0,0.0,6.428571428571431,-9076190.476190476,-1,0.3333333333333333,0.0,240,0.004149377593360996,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False
9,244,2015,9,2,3,4,3,4,4,2,1,10.116136224757685,4.454545454545455,2.409090909090909,1.6818181818181819,0.0,0.0,2.0909090909090935,2433636.3636363638,1,0.2,0.2,235,0.00423728813559322,0.6,False,False,False,True,False,False,False,False,False,False,False,False,False,True
11,21,2015,10,6,4,2,4,4,2,4,0,11.0035155053454,0.5,1.5454545454545459,-0.22727272727272663,0.0,-1.0,0.18181818181817988,-2278181.8181818193,1,0.2,0.0,10,0.09090909090909091,0.4,False,False,False,False,False,False,False,False,True,False,False,False,True,False
18,353,2015,10,5,4,2,4,4,4,2,0,10.636888566243218,2.686147186147186,3.7402597402597397,2.4372294372294374,0.0,7.0,1.4761904761904745,491688.3116883114,-1,0.6,0.4,335,0.002976190476190476,0.2,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5,264,2015,10,5,4,2,4,4,2,4,0,10.906011025007926,2.7237762237762237,3.0419580419580416,3.4930069930069925,0.0,-16.0,-1.7762237762237802,10096503.496503497,1,0.2,0.0,259,0.0038461538461538464,0.4,False,False,False,False,False,False,False,False,True,False,False,False,True,False
111,21,2015,10,5,4,2,4,4,2,4,0,10.585422105881971,-0.04545454545454586,-0.5,-0.5909090909090908,0.0,6.0,1.0909090909090935,-905454.545454545,-1,0.2,0.0,90,0.01098901098901099,0.4,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5,255,2015,10,5,4,2,4,4,2,4,0,10.893976252514248,4.558441558441558,3.203463203463204,3.7792207792207795,-0.04761904761904767,-19.0,1.6666666666666643,7048571.428571428,1,0.0,0.4,250,0.00398406374501992,0.6,False,False,False,False,False,False,False,False,True,False,False,False,True,False
111,10,2015,10,6,4,5,1,3,5,2,0,10.58655914439847,1.1904761904761907,0.6190476190476191,-0.9523809523809526,0.0,-3.0,0.4285714285714306,-2172380.9523809524,0,0.2,0.6,101,0.00980392156862745,0.4,False,False,False,False,False,False,False,False,True,False,False,False,True,False
385,11,2015,10,5,4,4,2,4,2,4,0,9.938951216811697,-3.715151515151515,-3.5606060606060606,-2.248484848484848,0.0,13.0,-0.40606060606060623,-3570666.666666667,-1,0.6666666666666666,0.0,374,0.0026666666666666666,0.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
18,183,2015,10,5,4,2,4,4,2,4,0,10.6357833282643,3.29004329004329,3.3008658008658007,2.4523809523809526,0.0,-7.0,-0.8138528138528116,3600952.3809523806,1,0.4,0.0,165,0.006024096385542169,0.2,False,False,False,False,False,False,False,False,True,False,False,False,True,False
24,10,2015,10,5,4,2,4,4,3,3,0,10.48924438093555,2.9826839826839824,0.9155844155844162,-0.5670995670995671,0.0,-3.0,-0.08658008658008498,8183722.943722943,0,0.4,0.6,14,0.06666666666666667,0.4,False,False,False,False,False,False,False,False,True,False,False,False,True,False
264,24,2015,10,6,4,4,2,4,2,4,0,9.335474102732949,-4.6923076923076925,-2.5970695970695967,-3.6153846153846154,0.0,11.0,5.150183150183146,-15040879.120879121,-1,0.0,0.4,240,0.004149377593360996,0.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
21,5,2015,10,6,4,2,4,4,2,4,0,11.22963374081974,0.3636363636363642,-0.18181818181818166,-0.5,0.0,3.0,-1.7272727272727266,-2710909.09090909,0,0.2,0.0,16,0.058823529411764705,0.8,False,False,False,False,False,False,False,False,True,False,False,False,True,False
10,353,2015,10,6,4,3,3,4,2,4,0,10.695846383167021,1.7316017316017316,1.5129870129870129,2.8051948051948052,0.0,1.0,-1.3419913419913456,-1563722.9437229428,0,0.2,0.4,343,0.0029069767441860465,0.4,False,False,False,False,False,False,False,False,True,False,False,False,True,False
342,24,2015,10,6,4,2,4,4,2,4,0,9.944917362299268,-4.1147186147186146,-2.4112554112554108,-2.266233766233766,0.0,3.0,3.220779220779221,-14440086.58008658,0,0.4,0.2,318,0.003134796238244514,0.6,False,False,False,False,False,False,False,False,True,False,False,False,True,False
11,111,2015,10,5,4,2,4,4,3,3,0,11.001866480644447,1.7272727272727266,1.5454545454545459,0.7272727272727271,0.0,-9.0,0.7272727272727266,-492727.2727272734,1,0.2,0.4,100,0.009900990099009901,0.6,False,False,False,False,False,False,False,False,True,False,False,False,True,False
18,10,2015,10,5,4,2,4,4,2,4,0,10.63532646020706,1.9545454545454546,0.6363636363636367,-1.0454545454545459,0.0,7.0,1.3636363636363598,1523636.3636363633,-1,0.2,0.8,8,0.1111111111111111,0.4,False,False,False,False,False,False,False,False,True,False,False,False,True,False
288,18,2015,10,5,4,2,4,4,2,4,0,10.462474571409137,-3.5043290043290045,-2.41991341991342,-2.945887445887446,0.0,-12.0,-0.6103896103896105,-9267012.987012988,1,0.2,0.2,270,0.0036900369003690036,0.6,False,False,False,False,False,False,False,False,True,False,False,False,True,False
350,21,2015,10,5,4,3,3,4,2,4,0,10.120814218528773,-3.2272727272727275,-2.1818181818181817,-2.409090909090909,0.0,6.0,1.6363636363636331,-5712727.272727272,0,0.2,0.0,329,0.0030303030303030303,0.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
342,11,2015,10,5,4,2,4,4,2,4,0,9.9493209688793,-3.6363636363636367,-3.5,-1.7272727272727275,0.045454545454545414,11.0,-0.6363636363636331,-4289090.90909091,-1,0.6,0.0,331,0.0030120481927710845,0.4,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5,445,2015,10,5,4,2,4,3,4,3,0,10.885921766908057,2.7857142857142856,2.5476190476190474,2.8095238095238093,0.0,-15.0,0.8095238095238102,7781904.761904762,1,0.0,0.2,440,0.0022675736961451248,0.6,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,17,2015,10,6,3,5,2,4,3,3,0,11.225256725762893,0.8095238095238093,-2.0,-0.4761904761904763,0.0,-1.0,0.8571428571428541,6205714.285714286,1,0.0,0.2,16,0.058823529411764705,1.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False
119,296,2015,10,6,4,4,2,4,4,2,0,11.030428113191096,2.80952380952381,2.0,2.2857142857142856,0.0,-2.0,0.0952380952380949,7049523.80952381,-1,0.4,0.4,177,0.0056179775280898875,0.4,False,True,False,False,False,False,False,False,True,False,False,False,True,False
22,417,2015,10,6,4,4,2,4,2,4,0,10.256816906223763,3.4761904761904763,3.0952380952380953,4.190476190476191,0.0,-9.0,-4.190476190476197,7801904.761904762,0,0.0,0.2,395,0.0025252525252525255,0.8,False,True,False,False,False,False,False,False,True,False,False,False,True,False
119,337,2015,10,5,4,4,2,4,4,2,0,11.0241385287448,2.3181818181818183,1.6363636363636362,1.6363636363636362,0.0,-2.0,-1.7272727272727337,7420000.0,1,0.4,0.0,218,0.0045662100456621,0.4,False,True,False,False,False,False,False,False,True,False,False,False,True,False
325,22,2015,10,5,4,2,4,4,4,2,0,10.914324536132202,-4.333333333333333,-3.0476190476190474,-2.4761904761904763,0.0,5.0,2.80952380952381,-6180952.380952381,0,0.2,0.0,303,0.003289473684210526,0.2,False,True,False,False,False,False,False,False,True,False,False,False,True,False
306,1,2015,10,5,4,5,1,4,4,2,0,10.647826772357497,-5.725108225108225,-3.073593073593073,-3.6017316017316015,0.0,15.0,-0.5194805194805241,-11798658.008658009,-1,0.0,0.0,305,0.0032679738562091504,0.2,False,True,False,False,False,False,False,False,True,False,False,False,True,False
280,17,2015,10,4,4,2,4,4,5,1,0,10.434145214930487,-6.697619047619048,-4.980952380952381,-2.369047619047619,0.0,9.0,-0.03809523809523796,-7625809.523809524,-1,0.0,0.2,263,0.003787878787878788,0.6,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,296,2015,10,5,4,5,1,5,4,1,0,11.225256725762893,6.416666666666667,4.457142857142857,2.7214285714285715,0.0,-8.0,1.8976190476190524,11780095.238095239,1,0.0,0.4,295,0.0033783783783783786,1.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False
17,417,2015,10,6,4,5,1,4,5,1,0,11.306639030722442,5.463636363636363,4.422727272727272,1.7545454545454546,0.0,-16.0,-2.3136363636363697,7112909.090909092,1,0.2,0.4,400,0.0024937655860349127,0.8,False,True,False,False,False,False,False,False,True,False,False,False,True,False
22,351,2015,10,5,4,4,2,4,3,3,0,10.315961375454851,4.2857142857142865,3.333333333333333,3.333333333333333,0.0,-10.0,-0.1428571428571388,6862857.142857142,1,0.2,0.4,329,0.0030303030303030303,0.6,False,True,False,False,False,False,False,False,True,False,False,False,True,False
236,119,2015,10,6,4,4,2,4,2,4,0,10.896943008505334,-1.0367965367965366,-0.8528138528138527,-1.9415584415584417,0.0,4.0,0.5194805194805241,-4330562.77056277,1,0.2,0.0,117,0.00847457627118644,0.4,False,True,False,False,False,False,False,False,True,False,False,False,True,False
119,261,2015,10,5,4,4,2,4,3,3,0,11.004513592428173,2.7142857142857144,1.6547619047619047,2.4404761904761907,0.0,-4.0,-1.595238095238095,9318095.238095237,0,0.2,0.0,142,0.006993006993006993,0.6,False,True,False,False,False,False,False,False,True,False,False,False,True,False
269,22,2015,10,5,4,2,4,4,4,2,0,10.266984175821792,-3.1428571428571432,-3.1277056277056277,-3.3896103896103895,0.0,-4.0,3.3333333333333357,-4596103.896103896,1,0.0,0.2,247,0.004032258064516129,0.6,False,True,False,False,False,False,False,False,True,False,False,False,True,False
306,17,2015,10,5,4,4,2,4,5,1,0,10.647826772357497,-6.904761904761905,-4.9523809523809526,-2.142857142857143,0.0,14.0,1.047619047619044,-7200000.0,-1,0.0,0.2,289,0.0034482758620689655,0.2,False,True,False,False,False,False,False,False,True,False,False,False,True,False
210,1,2015,10,4,4,2,4,4,5,1,0,10.849356503939038,-4.666666666666667,-3.571428571428572,-3.0476190476190474,0.0,10.0,-1.6190476190476133,-11152380.952380951,0,0.2,0.0,209,0.004761904761904762,0.6,False,True,False,False,False,False,False,False,True,False,False,False,True,False
31,391,2015,10,4,5,4,1,4,2,4,0,10.338382004668295,0.9323529411764704,0.7058823529411764,2.4382352941176473,0.10000000000000009,-5.0,-2.352941176470587,3071235.294117647,1,0.4,0.6,360,0.002770083102493075,0.2,True,False,False,False,False,False,False,False,True,False,False,False,True,False
25,209,2015,10,5,4,3,3,4,3,3,0,10.311948169624092,3.0772727272727276,1.3409090909090908,2.690909090909091,0.0,-1.0,-2.0454545454545467,5838454.545454546,1,0.4,0.0,184,0.005405405405405406,0.2,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2,28,2015,10,6,4,3,3,4,2,4,0,10.762149171573647,4.295454545454546,3.0136363636363632,0.9318181818181817,-0.10000000000000009,-15.0,2.854545454545452,6418909.090909092,1,0.2,0.4,26,0.037037037037037035,0.8,True,False,False,False,False,False,False,False,True,False,False,False,True,False
123,25,2015,10,4,4,2,4,4,3,3,0,9.160519676992227,-2.954545454545454,-1.3181818181818181,-2.954545454545454,0.0,5.0,-0.9090909090909136,3387272.7272727285,0,0.4,0.4,98,0.010101010101010102,0.4,True,False,False,False,False,False,False,False,True,False,False,False,True,False
318,31,2015,10,5,4,4,2,5,4,1,0,9.479221814964246,-0.8571428571428572,-0.9095238095238096,-2.526190476190476,-0.050000000000000044,-1.0,1.8238095238095227,-1156619.0476190476,0,0.0,0.6,287,0.003472222222222222,0.4,True,False,False,False,False,False,False,False,True,False,False,False,True,False
28,297,2015,10,6,4,2,4,4,5,1,0,10.380746051458171,2.192105263157895,1.0342105263157895,2.563157894736842,0.050000000000000044,6.0,-2.2789473684210577,4440421.052631579,0,0.2,0.2,269,0.003703703703703704,0.4,True,False,False,False,False,False,False,False,True,False,False,False,True,False
365,2,2015,10,5,4,2,4,4,3,3,0,9.477845246989146,-6.245454545454546,-2.6,-1.3954545454545455,0.0,14.0,1.7545454545454504,-10304045.454545455,-1,0.4,0.2,363,0.0027472527472527475,0.4,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2,355,2015,10,6,4,3,3,4,2,4,0,10.766082105406422,5.931818181818182,3.6090909090909093,2.0181818181818185,0.0,-4.0,-1.1045454545454518,12895909.090909092,1,0.2,0.6,353,0.002824858757062147,0.8,True,False,False,False,False,False,False,False,True,False,False,False,True,False
25,443,2015,10,4,4,3,3,4,3,3,0,10.38368900675831,3.045454545454545,1.6818181818181819,3.045454545454545,0.0,-14.0,1.6363636363636331,4093636.3636363638,1,0.2,0.2,418,0.002386634844868735,0.4,True,False,False,False,False,False,False,False,True,False,False,False,True,False
31,28,2015,10,6,4,2,4,4,2,4,0,10.480774847001538,-1.3227272727272728,-0.5909090909090908,0.027272727272727337,0.040909090909090784,1.0,2.345454545454544,-2361454.5454545454,-1,0.2,0.2,3,0.25,0.4,True,False,False,False,False,False,False,False,True,False,False,False,True,False
406,25,2015,10,5,4,2,4,4,3,3,0,9.607638890751288,-3.149350649350649,-1.4805194805194806,-3.038961038961039,0.0,18.0,0.9090909090909065,-4474220.779220779,-1,0.5,0.6,381,0.002617801047120419,0.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False
185,2,2015,10,4,4,2,4,4,3,3,0,10.26969194669099,-2.62987012987013,-3.3116883116883113,-1.4264069264069263,0.0,9.0,0.31168831168830735,-6019480.519480521,-1,0.6,0.2,183,0.005434782608695652,0.2,True,False,False,False,False,False,False,False,True,False,False,False,True,False
9,179,2015,10,6,4,3,3,4,3,3,0,10.884573022721431,3.285714285714286,2.8571428571428568,2.2857142857142856,0.0,-3.0,-2.095238095238095,1449523.8095238092,-1,0.2,0.0,170,0.005847953216374269,0.6,False,False,False,True,False,False,False,False,True,False,False,False,True,False
331,9,2015,10,5,4,3,3,4,3,3,0,9.399389249519563,-3.257575757575758,-3.0303030303030303,-2.5735930735930737,0.0,3.0,2.238095238095241,-1758787.878787879,-1,0.5,0.4,322,0.0030959752321981426,0.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False
266,9,2015,10,6,4,3,3,4,3,3,0,9.960056904024022,-2.2606516290726817,-2.6791979949874687,-2.350877192982456,0.0,4.0,1.8446115288220568,1857293.233082706,-1,0.5,0.4,257,0.003875968992248062,0.3333333333333333,False,False,False,True,False,False,False,False,True,False,False,False,True,False
9,333,2015,10,5,3,4,3,4,4,2,0,10.833326096955552,4.5227272727272725,3.1515151515151514,1.8863636363636362,0.0,-9.0,-3.5151515151515156,4146212.1212121206,1,0.2,0.0,324,0.003076923076923077,0.6,False,False,False,True,False,False,False,False,True,False,False,False,True,False
14,176,2015,10,6,4,2,4,4,4,2,0,10.288851988937289,1.75,1.8909090909090909,4.372727272727273,0.09090909090909083,-6.0,-0.672727272727272,2752690.909090909,0,0.0,0.0,162,0.006134969325153374,0.8,False,False,False,False,False,False,True,False,True,False,False,False,True,False
274,15,2015,10,5,4,3,3,4,2,4,0,8.82379514872053,-2.835497835497836,-2.0151515151515156,-3.2727272727272725,0.0,11.0,-0.0952380952380949,-2517316.0173160173,-1,0.3333333333333333,0.4,259,0.0038461538461538464,0.5,False,False,False,False,False,False,True,False,True,False,False,False,True,False
15,405,2015,10,5,4,2,4,4,3,3,0,10.035655516113545,3.168067226890756,2.182072829131653,3.6470588235294117,0.0,-12.0,2.1344537815126046,2213081.2324929973,1,0.2,0.0,390,0.0025575447570332483,0.4,False,False,False,False,False,False,True,False,True,False,False,False,True,False
336,14,2015,10,6,4,2,4,4,4,2,0,9.47738596957752,-2.504201680672269,-0.8263305322128851,-3.386554621848739,0.0,13.0,-2.436974789915972,-2578599.43977591,-1,0.0,0.2,322,0.0030959752321981426,0.0,False,False,False,False,False,False,True,False,True,False,False,False,True,False
14,15,2015,10,6,4,2,4,4,2,4,0,10.71599430314656,-1.5238095238095237,-0.714285714285714,-0.23809523809523814,0.04761904761904767,1.0,-2.19047619047619,1198095.2380952379,0,0.2,0.4,1,0.5,0.6,False,False,False,False,False,False,True,False,True,False,False,False,True,False
15,239,2015,10,3,4,2,4,4,2,4,0,9.956696510867271,3.0952380952380953,2.095238095238095,3.285714285714286,0.0,-16.0,1.3809523809523796,2442857.1428571427,1,0.2,0.4,224,0.0044444444444444444,0.4,False,False,False,False,False,False,True,False,True,False,False,False,True,False
238,14,2015,10,3,4,2,4,4,2,4,0,8.870101048785726,-1.8333333333333333,-1.4285714285714286,-3.7857142857142856,-0.04761904761904767,10.0,-0.896825396825399,-2865222.2222222225,-1,0.0,0.0,224,0.0044444444444444444,0.5,False,False,False,False,False,False,True,False,True,False,False,False,True,False
30,3,2015,10,5,4,2,4,4,3,3,0,10.580886376127934,-4.409090909090909,-2.9545454545454546,0.0,-0.045454545454545414,8.0,-0.09090909090909349,-10520909.090909092,1,0.0,0.2,27,0.03571428571428571,0.6,False,False,False,False,False,True,False,False,True,False,False,False,True,False
12,4,2015,10,6,4,4,2,4,3,3,0,10.857728960638758,-4.483516483516483,-4.120879120879121,0.1831501831501834,0.0,2.0,0.9926739926739927,-6011282.051282052,0,0.0,0.2,8,0.1111111111111111,0.6,False,False,False,False,False,True,False,False,True,False,False,False,True,False
3,451,2015,10,5,4,3,3,4,2,4,0,11.20919530809684,8.063636363636363,5.7272727272727275,5.077272727272728,0.0,-12.0,-1.4090909090909065,12893818.181818182,1,0.2,0.0,448,0.0022271714922048997,0.8,False,False,False,False,False,True,False,False,True,False,False,False,True,False
450,30,2015,10,5,4,2,4,4,2,4,0,8.605753368395717,-4.040404040404041,-2.666666666666667,-5.904040404040404,0.0,-6.0,-0.5757575757575708,-3086666.666666667,0,0.0,0.4,420,0.0023752969121140144,0.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
4,369,2015,10,5,4,3,3,5,2,3,0,11.0584329145444,8.11190476190476,6.407142857142857,3.4785714285714286,0.0,-16.0,-2.5690476190476232,17789619.04761905,1,0.2,0.2,365,0.00273224043715847,0.8,False,False,False,False,False,True,False,False,True,False,False,False,True,False
279,12,2015,10,6,4,2,4,4,4,2,0,10.152103899823368,-3.3809523809523814,-3.035714285714286,-5.1309523809523805,0.0,12.0,-1.0595238095238102,-9095714.285714285,-1,0.0,0.0,267,0.0037313432835820895,0.8,False,False,False,False,False,True,False,False,True,False,False,False,True,False
3,450,2015,10,6,4,3,3,4,2,4,0,11.246652571755947,7.97860962566845,5.810160427807487,5.598930481283422,0.10427807486631013,-5.0,2.6791443850267385,11915401.069518715,1,0.2,0.2,447,0.002232142857142857,0.8,False,False,False,False,False,True,False,False,True,False,False,False,True,False
30,446,2015,10,5,4,2,4,4,2,4,0,10.451493347426403,4.068181818181818,2.9772727272727275,6.068181818181818,0.0,-2.0,-1.3545454545454518,2030818.1818181816,1,0.0,0.0,416,0.002398081534772182,0.6,False,False,False,False,False,True,False,False,True,False,False,False,True,False
349,4,2015,10,5,4,3,3,4,3,3,0,10.107244390050148,-6.423809523809524,-4.730952380952381,-3.6380952380952385,0.0,3.0,0.9023809523809518,-13254190.476190476,-1,0.6,0.4,345,0.002890173410404624,0.2,False,False,False,False,False,True,False,False,True,False,False,False,True,False
12,328,2015,10,6,4,4,2,4,2,4,0,10.759518595997553,2.953846153846154,2.7576923076923077,3.715384615384615,0.0,-6.0,3.7423076923076906,5122076.923076924,1,0.2,0.2,316,0.0031545741324921135,0.4,False,False,False,False,False,True,False,False,True,False,False,False,True,False
446,3,2015,10,5,4,2,4,4,3,3,0,9.211339872309265,-8.216450216450216,-6.25974025974026,-4.965367965367966,0.0,12.0,1.0519480519480524,-12286147.186147187,-1,0.4,0.2,443,0.0022522522522522522,0.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
290,30,2015,10,5,4,4,2,4,2,4,0,9.675268643355135,-3.4147727272727275,-2.4147727272727275,-4.494318181818182,0.0,-8.0,-2.3465909090909065,1319431.8181818184,1,0.2,0.4,260,0.0038314176245210726,0.8,False,False,False,False,False,True,False,False,True,False,False,False,True,False
4,397,2015,10,5,4,3,3,4,5,1,0,11.153718747366996,6.569230769230769,5.415384615384616,3.819230769230769,0.0,-18.0,-1.580769230769235,15067384.615384616,1,0.2,0.0,393,0.0025380710659898475,0.8,False,False,False,False,False,True,False,False,True,False,False,False,True,False
463,12,2015,10,4,4,2,4,4,4,2,0,10.069425630079559,-2.9265734265734267,-2.671328671328671,-4.797202797202797,0.0,4.0,2.3076923076923066,-11899440.55944056,0,0.0,0.0,451,0.0022123893805309734,0.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
8,363,2015,10,6,4,4,2,4,2,4,0,10.579768290986172,3.2032085561497325,2.8235294117647056,3.4385026737967914,0.045454545454545414,-8.0,1.9304812834224592,8989732.620320857,1,0.4,0.2,355,0.0028089887640449437,0.4,False,False,True,False,False,False,False,False,True,False,False,False,True,False
27,465,2015,10,6,4,3,3,4,4,2,0,10.233043066543942,2.941391941391941,2.406593406593407,3.6923076923076925,0.04761904761904767,-16.0,1.366300366300365,2609670.3296703296,1,0.0,0.5,438,0.002277904328018223,0.8,False,False,True,False,False,False,False,False,True,False,False,False,True,False
26,13,2015,10,6,4,3,3,4,3,3,0,10.829510769754663,-3.5954545454545457,-2.2818181818181817,-1.5954545454545457,0.0,5.0,1.5499999999999972,-7485090.909090908,-1,0.0,0.4,13,0.07142857142857142,0.6,False,False,True,False,False,False,False,False,True,False,False,False,True,False
435,19,2015,10,6,4,3,3,4,4,2,0,9.674765972907856,-3.2738095238095237,-1.9238095238095236,-3.516666666666667,-0.04761904761904767,9.0,0.5857142857142819,-11341571.42857143,-1,0.2,0.2,416,0.002398081534772182,0.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
429,16,2015,10,6,4,5,1,4,3,3,0,10.099465435777569,-2.6863636363636365,-1.5545454545454547,-3.2681818181818185,0.0,7.0,0.1545454545454561,-4086636.3636363633,0,0.0,0.0,413,0.0024154589371980675,0.4,False,False,True,False,False,False,False,False,True,False,False,False,True,False
16,8,2015,10,6,4,4,2,3,5,2,0,11.279163234507878,-0.03896103896103842,-1.3354978354978355,-0.15584415584415634,-0.045454545454545414,-11.0,-2.770562770562769,-1469437.2294372292,0,0.0,0.0,8,0.1111111111111111,0.8,False,False,True,False,False,False,False,False,True,False,False,False,True,False
13,262,2015,10,6,4,3,3,3,4,3,0,10.815790343132422,5.0,3.454545454545454,2.7272727272727275,0.0,3.0,-1.0,5707272.727272727,1,0.2,0.0,249,0.004,0.8,False,False,True,False,False,False,False,False,True,False,False,False,True,False
19,401,2015,10,5,4,3,3,4,3,3,0,10.437785532487261,2.761904761904762,1.9603174603174605,2.5317460317460316,0.04761904761904767,-15.0,1.1269841269841265,8933015.873015873,1,0.4,0.0,382,0.0026109660574412533,0.6,False,False,True,False,False,False,False,False,True,False,False,False,True,False
307,27,2015,10,6,4,3,3,4,2,4,0,9.37695589894852,-2.928571428571429,-2.821428571428571,-4.473809523809524,-0.050000000000000044,-1.0,-0.13571428571428612,-1465523.8095238097,1,0.2,0.2,280,0.0035587188612099642,0.6,False,False,True,False,False,False,False,False,True,False,False,False,True,False
416,26,2015,10,5,3,5,2,4,3,3,0,10.145570613669733,-0.8636363636363635,-1.3636363636363635,-2.0,0.0,-6.0,1.0909090909090935,-2361818.1818181816,0,0.4,0.0,390,0.0025575447570332483,0.2,False,False,True,False,False,False,False,False,True,False,False,False,True,False
460,13,2015,10,6,4,3,3,4,3,3,0,9.392745258631441,-5.295454545454546,-3.3318181818181816,-3.045454545454546,0.0,9.0,5.5,-9774090.909090908,-1,0.4,0.4,447,0.002232142857142857,0.2,False,False,True,False,False,False,False,False,True,False,False,False,True,False
262,19,2015,10,6,3,4,3,4,3,3,0,10.499517922316345,-3.1515151515151514,-2.257575757575758,-3.008658008658009,-0.045454545454545414,2.0,1.740259740259738,-9346580.086580086,-1,0.4,0.2,243,0.004098360655737705,0.4,False,False,True,False,False,False,False,False,True,False,False,False,True,False
8,180,2015,10,6,4,3,3,4,3,3,0,10.564137367503298,3.1904761904761907,2.5238095238095237,3.8095238095238093,0.0,3.0,1.6190476190476204,7662857.142857143,1,0.4,0.0,172,0.005780346820809248,0.4,False,False,True,False,False,False,False,False,True,False,False,False,True,False
27,416,2015,10,6,4,2,4,3,5,2,0,10.004779804018,3.2554112554112553,2.963203463203463,4.086580086580087,0.04761904761904767,-3.0,-0.25974025974026205,2449956.70995671,1,0.0,0.0,389,0.002564102564102564,1.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
26,307,2015,10,6,4,3,3,4,3,3,0,10.533934521232142,1.230952380952381,1.4238095238095236,2.359523809523809,0.0,4.0,-0.7642857142857125,3424761.904761905,1,0.0,0.2,281,0.0035460992907801418,0.6,False,False,True,False,False,False,False,False,True,False,False,False,True,False
435,16,2015,10,5,3,5,2,4,4,2,0,9.934356176198595,-2.8571428571428577,-1.3333333333333333,-3.8095238095238093,0.0,9.0,2.6666666666666643,-5986666.666666666,0,0.0,0.2,419,0.002380952380952381,0.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
180,27,2015,10,2,4,3,3,4,2,4,0,9.583282288378786,-2.5238095238095237,-2.380952380952381,-3.3809523809523805,-0.04761904761904767,1.0,0.6666666666666643,-2677142.8571428573,1,0.4,0.2,153,0.006493506493506494,0.2,False,False,True,False,False,False,False,False,True,False,False,False,True,False
363,16,2015,10,1,4,3,3,4,3,3,0,10.014626341770095,-2.8963585434173673,-0.9327731092436973,-3.5994397759103642,0.0,14.0,0.9803921568627487,-6781456.582633054,-1,0.6,0.4,347,0.0028735632183908046,0.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
26,460,2015,10,2,4,3,3,4,3,3,0,10.147374464988237,1.5166666666666668,1.3214285714285714,2.4642857142857144,0.0,-3.0,-5.345238095238095,6167428.571428571,1,0.0,0.2,434,0.0022988505747126436,0.8,False,False,True,False,False,False,False,False,True,False,False,False,True,False
13,435,2015,10,2,4,3,3,3,5,2,0,10.224882408848067,5.25974025974026,2.7012987012987013,3.0476190476190474,0.0,-11.0,-2.441558441558442,6836536.796536798,1,0.2,0.0,422,0.002364066193853428,0.8,False,False,True,False,False,False,False,False,True,False,False,False,True,False
19,386,2015,10,2,4,3,3,3,5,2,0,10.295529640312152,2.5692640692640696,1.9393939393939397,3.0043290043290045,0.045454545454545414,-15.0,-1.471861471861473,8267445.887445888,1,0.4,0.2,367,0.002717391304347826,0.6,False,False,True,False,False,False,False,False,True,False,False,False,True,False
307,8,2015,10,2,4,3,3,4,4,2,0,9.931637595952473,-2.7333333333333334,-1.7214285714285713,-3.3238095238095235,0.0,-7.0,1.6166666666666671,-6512952.380952381,1,0.0,0.2,299,0.0033333333333333335,0.8,False,False,True,False,False,False,False,False,True,False,False,False,True,False
16,19,2015,10,5,4,3,3,4,3,3,0,10.988913279400062,-1.5389610389610389,-0.7835497835497836,1.2857142857142856,-0.045454545454545414,-1.0,0.9870129870129887,-7940173.160173161,1,0.2,0.0,3,0.25,0.6,False,False,True,False,False,False,False,False,True,False,False,False,True,False
8,416,2015,10,5,4,3,3,3,5,2,0,10.592350569157022,3.6363636363636367,3.1363636363636367,3.0454545454545454,0.045454545454545414,-1.0,-0.6363636363636331,8834545.454545455,1,0.4,0.0,408,0.0024449877750611247,0.6,False,False,True,False,False,False,False,False,True,False,False,False,True,False
